Destination Plate Type;Destination Plate Name;Sample name;Destination Well;Transfer Volume;Source Well;Source Plate Name;Source Plate Type
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;P10;700;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;A11;700;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;B11;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;C11;700;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;D11;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;E11;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;F11;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;G11;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;H11;700;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;I11;350;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;J11;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;K11;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;L11;700;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;M11;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;N11;350;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;O11;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;P11;700;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;A12;350;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;B12;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;C12;350;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;D12;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;E12;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;F12;700;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;G12;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;H12;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;I12;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;J12;700;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;K12;350;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;L12;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;M12;700;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;N12;175;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;O12;700;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;P12;350;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;A13;700;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;gsh well;B13;700;G17;source1;384PP_Plus_AQ_GP
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;A1;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;B1;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;C1;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;D1;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;E1;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;F1;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;G1;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;H1;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;I1;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;J1;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;K1;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;L1;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;M1;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;N1;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;O1;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;P1;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;A2;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;B2;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;C2;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;D2;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;E2;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;F2;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;G2;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;H2;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;I2;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;J2;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;K2;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;L2;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;M2;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;N2;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;O2;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;P2;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;A3;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;B3;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;C3;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;D3;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;E3;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;F3;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;G3;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;H3;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;I3;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;J3;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;K3;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;L3;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;M3;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;N3;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;O3;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;P3;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;A4;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;B4;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;C4;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;D4;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;E4;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;F4;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;G4;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;H4;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;I4;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;J4;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;K4;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;L4;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;M4;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;N4;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;O4;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;P4;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;A5;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;B5;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;A9;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;B9;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;C9;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;D9;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;E9;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;F9;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;G9;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;H9;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;I9;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;J9;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;K9;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;L9;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;M9;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;N9;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;O9;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;P9;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;A10;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;B10;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;C10;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;D10;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;E10;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;F10;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;G10;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;H10;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;I10;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;J10;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;K10;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;L10;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;M10;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;N10;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;O10;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;P10;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;A11;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;B11;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;C11;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;D11;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;E11;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;F11;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;G11;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;H11;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;I11;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;J11;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;K11;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;L11;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;M11;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;N11;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;O11;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;P11;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;A12;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;B12;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;C12;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;D12;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;E12;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;F12;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;G12;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;H12;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;I12;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;J12;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;K12;650;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;L12;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;M12;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;N12;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;O12;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;P12;325;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;A13;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;spermidine well;B13;175;G18;source1;384PP_Plus_AQ_GPSB
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;A1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;B1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;C1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;D1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;E1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;F1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;G1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;H1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;I1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;J1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;K1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;L1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;M1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;N1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;O1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;P1;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;A2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;B2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;C2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;D2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;E2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;F2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;G2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;H2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;I2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;J2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;K2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;L2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;M2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;N2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;O2;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;P2;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;A3;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;B3;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;C3;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;D3;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;E3;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;F3;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;G3;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;H3;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;I3;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;J3;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;K3;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;L3;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;M3;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;N3;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;O3;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;P3;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;A4;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;B4;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;C4;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;D4;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;E4;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;F4;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;G4;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;H4;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;I4;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;J4;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;K4;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;L4;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;M4;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;N4;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;O4;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;P4;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;A5;650;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;B5;325;G19;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;A9;650;G20;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;B9;650;G20;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;C9;650;G20;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;D9;650;G20;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;E9;650;G20;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;F9;650;G20;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;G9;650;G20;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;H9;650;G20;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;I9;650;G20;source1;384PP_Plus_AQ_GPSA
Greiner384_black_PS_Fbottom_781906;destination1;fthf well;J9;650;G20;source1;384PP_Plus_AQ_GPSA
