Day,Cond.,k_prime,Yield,K,n,Plateau_Time,Translation_Rate,Rel. Yield
3,17B,3881.399775216865,138866.4269380321,1.788743116057785,2.358154105004412,4.348069155980707,45767.95178014775,1.1666969859200125
3,17C,1682.843643225833,255752.80243326843,2.0617297736829747,2.132383143414612,4.8696952261804185,66129.29732002888,2.094267366038425
3,18A,810.9784369096349,832.5610795567043,3.771135412231215,3.8775736731977513,6.587560827174702,214.0149166314424,0.0134673884853984
3,18B,842.9512412308177,2955.3532794874045,3.410144392264263,5.0,5.966283879236787,1083.294774185908,0.0311461008806896
3,18C,791.356279912033,1296.0382817082125,3.2956285209336587,3.916368502522837,6.007565651600377,385.0375939145509,0.0171090020842338
3,19A,770.298205112027,687.4688614307186,3.716795303431004,2.4829650137809494,7.110407136289948,114.8140394912647,0.01186650354813
3,19B,810.7193461292821,1715.2281151087177,2.8858613457700666,5.0,5.358069803626039,742.9446141023037,0.0207143408938644
3,19C,762.9265768540515,540.7388337074497,4.141372527513355,2.038714388298308,8.156898880507441,66.54871261080174,0.0105136459311242
3,20A,9679.076184927788,429141.9595988517,3.5833872908797817,3.0130108469701997,6.638285362650427,90208.59833182668,3.57807160115406
3,20B,9952.618300304532,578904.7116392055,3.3519955550758094,2.7836481203386367,6.440444495388901,120187.138223488,4.794997948904581
3,20C,9597.631850324924,496990.6101948692,3.3363494663072277,2.8928554720292348,6.369640542234617,107731.6705555346,4.1306068582393625
3,21A,4270.074993392926,99054.19081540107,2.74212965942807,3.404185260093729,5.431935857911914,30742.42087394857,0.8463705720215181
3,21B,6234.108340219999,172633.39259582412,3.031539044432328,3.034319578055372,5.914033223087133,43197.93307146053,1.4620460482870714
3,21C,5022.845233001399,129259.59050629468,2.7771976332841524,3.2664330415690395,5.511444380974537,38007.53971460743,1.099481385042861
3,22A,1847.7657040859976,44382.8989265574,2.5100930219916378,3.289614894354733,5.1557314133691285,14541.557233563984,0.3787213067783615
3,22B,1965.7222470495635,50332.171631523255,2.2501009852693894,3.2753224190906334,4.812000006143281,18316.299048963443,0.4285550323313498
3,22C,1745.5763765484344,39386.68569213898,2.275103637585001,3.3834398103364225,4.825127629956802,14643.561524679351,0.3371071734679545
3,23A,0.0,496081.02549730486,3.003768722404669,2.774862362453299,5.976602332956848,114569.12079416882,4.046352154698303
3,23B,191.16886570022595,553699.9699998061,2.8590258574996628,2.0301655762470108,6.21446710205834,98294.1983292942,4.453689489834495
3,23C,667.2059285161528,576486.3324401975,3.051816977792721,2.053304818588365,6.495471283262682,96967.0013686342,4.632355350847214
3,24A,3904.518833944447,105328.91571621128,2.3781757548381197,3.674461997463119,4.909945997627823,40685.29178781815,0.8954562655467224
3,24B,3409.42636617294,100010.46233855486,1.974411465529388,3.612829164127754,4.388785750826252,45750.43264319686,0.8479437829997893
3,24C,2609.520106729375,69218.89681371379,2.064725407455477,3.775971853242378,4.48807327451715,31646.89662088974,0.588950682307457
3,25A,1301.4482529294576,27528.08521263659,2.1766250617055545,4.282801080597301,4.57490451351979,13541.297852542515,0.2364128596789196
3,25B,1784.15410176556,47256.029638221,2.15695066231794,4.096626849460755,4.569751539494749,22437.96337079982,0.4021333136856465
3,25C,1294.9037493116696,28675.787853562724,2.025531523365309,4.2443658615974105,4.387382896004766,15022.048980241983,0.2457744910923992
3,26A,1472.7396332168048,26053.40192226508,1.5485089347046144,2.6752215402332773,3.903666121289132,11252.537918370805,0.2255040721705569
3,26B,1141.14612135148,9924.942355601464,1.160060825292232,2.4422192238184537,3.2854209270056107,5223.623728961336,0.0906720817450678
3,26C,1397.1213646019803,24984.465525422296,1.4579234593075583,2.549277720223788,3.776694585373664,10921.756713124896,0.216086087792048
3,27A,3183.9400196891265,378538.78790956456,2.548309593766778,2.3965796817690346,5.503213214225834,89000.01495938402,3.107502889292911
3,27B,1231.7083713993534,322646.0858869984,2.2520362047955773,2.2910761553904755,5.102534066831003,82059.82128880438,2.6377857170010404
3,27C,2267.3273126675376,362365.4760587877,2.276700485953,2.35491892352957,5.113035131607482,93703.7306915936,2.97194163134358
3,28A,1488.5598809153714,311135.4580932258,3.1139951766093663,2.2266950697698924,6.445014412743081,55620.172100036245,2.5223889462073954
3,28B,0.0,363250.39270668064,2.8475637427091787,2.2351311288274767,6.04176218527425,71281.30690456924,2.93988946870045
3,28C,523.1930322841279,338193.6752772636,2.854749381323521,2.1570700067709474,6.107326376143512,63885.418295633695,2.735321133417131
3,29A,25021.020158400457,1055424.8789896683,2.539868582047045,2.685992950371169,5.369578712840234,279036.463210214,8.825428813902775
3,29B,18016.844448866337,1217104.5683841377,2.2212415097598925,2.501289573009573,4.972914564907985,342638.44710099086,10.086742367599737
3,29C,25469.912487358102,1110357.637361249,2.3026984865515745,2.6113266360904595,5.055327216770902,314794.41305080295,9.281403729913396
3,30A,25655.440361625104,781932.0464615201,3.979473971225167,3.019175203977224,7.13958270539464,148310.4213611032,6.5719119110297015
3,30B,27960.29496576048,1027203.323860264,3.571098685350199,2.835520832688072,6.704283508111152,203904.78399272956,8.587149613486266
3,30C,29792.253153973365,865291.3243740298,3.77626013826392,3.0169704134187487,6.882979153129266,172826.96563805445,7.292065808174168
3,REFA,3172.3696702106395,105171.03580020375,3.3769473785613084,2.793758048880282,6.468740351071588,21752.073310443,0.8822897551675946
3,REFB,3640.573164668328,128926.41749250233,3.04869448032382,2.807255967049316,6.023653080697014,29679.052554462243,1.0815703132558214
3,REFC,3831.50654169764,124462.1203623018,3.1989924514111774,2.866392735445842,6.199634784844147,27880.443847820807,1.0465674694940443
3,31A,13068.3761712268,490353.245132366,3.568237469594429,2.8148331687359165,6.710881417273338,96704.78706625712,4.095882819313827
3,31B,13127.687316356569,383826.6207083397,2.9780763406638644,2.867736526146232,5.904214102746785,92401.39388663336,3.241455331173399
3,31C,12697.898934737925,432991.6938030596,3.1210938933188315,2.8703777223463955,6.09440037342376,99552.41289871476,3.6371741503364814
3,32A,15687.659056414152,1402788.012218343,5.059157362236842,2.2798881514323863,9.131566171082127,158040.1408295959,11.134845061789369
3,32B,16961.49749835551,1500787.5642370025,4.624422909831317,2.2295933410770146,8.599233819915593,180895.3260135581,11.977588690733798
3,32C,19324.647916341917,1518994.90294234,5.014714777854801,2.33130373476,9.00861115800594,176542.36816962875,12.12118034634628
4,1A,1219.4937509961346,15106.731250538556,1.8737653958491691,2.9787707227648013,4.343117013271564,6003.885126903399,0.15251780494986525
4,1B,1213.7027289528814,13702.071897116894,2.037803586065348,3.1331344938159367,4.547984850487522,5266.75318357034,0.13935655988641313
4,2A,1076.4753521224463,13290.133840849438,3.002887589603795,3.0576282430033093,5.868448004857059,3383.101046286326,0.1337408132584634
4,2B,998.0572679999157,6025.870805161274,3.388325496481944,3.2236538617583546,6.308676759656263,1433.253808679548,0.06537738839079768
4,3A,360.01123878842066,85764.47009692778,5.633220158182126,5.0,8.459279914178996,19030.960021231553,0.8021500335302993
4,3B,0.0,111697.08766515656,6.395965487848782,5.0,9.294718533812121,21829.598650383887,1.0362739249639645
4,4A,2380.977568864264,64821.62094668467,3.0496108690473753,3.1185372994100344,5.909237546183391,16571.675158804876,0.6256416055726317
4,4B,1704.5071564509028,51736.461108988064,3.0181136459792954,3.1577108185004343,5.855739378062693,13532.358462745186,0.49774203421086644
4,5A,2466.053616168435,219490.3571273744,3.921290086519501,2.3936949698673935,7.460801843779368,33496.18060624837,2.014001625670677
4,5B,2863.9297377697044,174067.86463435277,3.939081518580002,2.6844418687293308,7.272000001875057,29656.346385617195,1.6219546111146232
4,6A,0.0,94260.1170611178,3.441553316629562,1.8741769383536298,7.309003970139825,12832.878162081633,0.8381934265513302
4,6B,0.0,169297.3236080822,3.845701148076045,1.9686573489915478,7.810073224197052,21666.29747428445,1.5001097667450622
4,7A,4411.61821439084,124846.61364096723,2.126653628946199,3.468490556392301,4.612694135434197,50905.01040193228,1.2082551082275554
4,7B,4160.9982785649445,122202.91969421967,2.1890905322031484,3.6566757564787133,4.666984636128398,51032.20347025142,1.181420957062696
4,8A,692.0010021533795,2455.589317321833,6.578664009765063,5.0,9.493791392498096,466.5820662213616,0.02922692099524941
4,8B,782.2442498119722,511.34746753401225,6.808308536574387,5.0,9.74350950076283,93.88298591108241,0.012047433722579886
4,9A,6252.499204528787,218575.0202543219,4.264810155483449,3.2806097683367157,7.376790843347488,42033.485689789144,2.08009953724893
4,9B,4636.755706203463,156544.5974620569,3.906179460394797,3.819435423928032,6.763518958072746,38267.057813999134,1.5020926880012115
4,10A,1055.9392636911818,115753.93952460978,1.9660655591689176,2.2927495768737303,4.651935465100415,33746.94127426534,1.0847276759443003
4,10B,3160.443310227111,222166.48776734504,2.4399148313236947,2.21785408001307,5.4300575835608065,50486.68554033751,2.078979058226844
4,11A,1351.4339387055652,152056.25897910455,3.4240385875156414,2.357553308651125,6.79508309931135,26173.82422064064,1.4017964016512596
4,11B,1354.5319234150647,208201.63289946737,3.8356417001968763,2.2440128264068653,7.476517669505574,30451.693042736337,1.8908394616283108
4,12A,4358.997383886278,439652.64839914034,6.323661519818984,2.3532405107127166,10.70289758527068,40902.269184254474,3.772169522813039
4,12B,4692.977579209257,416781.37765847263,6.769733647662755,2.488252077060774,11.083207780004855,38297.560236989106,3.568261836626448
4,13A,1093.1043338066768,5070.490757843008,2.831134445656848,1.9993641601013403,6.196886418391367,895.2027614679693,0.05632716181012318
4,13B,1636.771873863652,22496.071236136264,3.461637991501853,2.409938766660259,6.809781004618026,3915.3541114501704,0.22109597695313435
4,14A,4255.685565957826,258015.46557801397,2.3977751090346757,2.7583283469111404,5.143930765093095,74203.30726218862,2.442053945080702
4,14B,6753.4774618461215,306111.84027784015,2.465771068568212,2.966209916285746,5.177019072584984,92059.63883863794,2.9169210656634417
4,15A,865.7518596977093,1325.10784100297,4.428306615557957,2.3734356444250837,8.172078832141038,177.55422419791864,0.019983500622642692
4,15B,924.2931724337185,954.0683900928731,6.257887043919842,2.2544167569161155,10.769214923363215,85.92627794229425,0.016688006605182736
4,16A,924.2931724337185,954.0683900928731,6.257887043919842,2.2544167569161155,10.769214923363215,85.92627794229425,0.016688006605182736
4,16B,4903.663177259734,501952.8240794958,4.02242171024733,2.2390052706892583,7.746428148233247,69850.64593601777,4.554547700770874
4,17A,823.9179662863206,9721.670958089653,8.378073781197058,1.8251554877144325,14.787502630091996,529.4642170236461,0.07848196194577918
4,17B,783.6035028987438,9722.283634423959,10.02173831522828,1.8721594545543814,16.871512585953404,454.05459246496844,0.07295726047778706
4,18A,682.9814828677274,297633.99954084173,5.9651891448646905,2.2455596904219144,10.39549300941511,28010.6336797108,2.538635166987205
4,18B,2478.9862755855142,195257.06264399845,6.62800143951739,2.7271996993214866,10.62939877130697,20085.428744712335,1.7130908623327559
4,19A,2067.3080139502345,49377.26866559422,3.4205704339060445,3.568853934075939,6.243405297495231,12879.449709934765,0.47963501773781586
4,19B,1366.6880162981697,13869.751072701069,3.729148064707934,4.348546483226121,6.436086820954436,4043.3670240403603,0.1423404751428453
4,20A,971.2501766442117,3527.6574251509396,2.9387397460561764,2.676210332800004,5.9307587666191806,803.1294081448693,0.04177188754019251
4,20B,954.9628570267496,4643.399259151117,3.013440597427599,2.30412088038966,6.241530178452349,887.6027951346584,0.05154328979115594
4,21A,837.3368314746816,804.0226037560313,3.4708312976809745,4.136707424124902,6.172756930209459,239.56841955586188,0.015343118626124048
4,21B,876.6310171302655,308.67805580634365,9.95715894444012,2.2609286176636587,15.484311448145597,17.522544681458438,0.010401534677632645
4,22A,934.7905469219841,5422.222156764737,2.3026768412045313,2.8046000986084563,4.995369158137497,1651.0311524634587,0.059272123836077106
4,22B,980.1969519127534,5679.950474851787,2.5186391446742222,2.6053961077590944,5.3696904170662645,1468.900466620577,0.06192032254335984
4,23A,6824.292442304069,266007.8356067367,3.4832203929672234,2.816440895555116,6.598268041194805,53771.744407386206,2.522364417996559
4,23B,7403.588305359723,428319.5062585871,3.68671261366177,2.785804443430896,6.881429569257582,80913.16769048062,4.017053608440103
4,24A,602.5328222044449,80729.895064308,3.989584354197747,2.0090723893813633,7.97191223205172,10163.477493632963,0.7204156759799556
4,24B,564.6089797269466,39020.92119110553,3.02422272660798,1.9068154732024645,6.597613278674144,6150.811549953917,0.35674599716791494
4,25A,1743.4038785984965,41561.03825906324,4.691544169261121,2.462658426388372,8.438063821629923,5453.995389659252,0.38868860145046313
