Cond.,k_prime,Yield,K,n,Plateau_Time,Translation_Rate,Rel. Yield
21A,928.0148897331976,12686381.89051963,2199.536555423085,2.1618814624948754,4234.372038849409,3117.299161000936,0.0277549017343557
21B,924.2104189527488,671.0348338822258,18.85410617889703,2.5805512050216177,33.466570478933335,22.96104271339635,0.0264317421742526
22A,-635.4103710827636,206704.7343867346,7.347960489996633,1.9491185574263723,14.88773836754034,13707.614318611364,3.747306808392992
22B,-846.1724193010468,198387.9361518431,7.295957280282503,1.951621503194087,14.77277311608028,13266.873259201731,3.600627819941129
23A,6322.796704496213,305690.20855866256,2.7951844087446576,3.8719171968584254,4.2390088846464655,105861.27803649036,6.7578355139734505
23B,7458.78149051783,392055.47030682,3.354095815634353,3.5685695722355555,5.233894288238129,104281.25036290992,8.635524730029196
24A,24.064325038462616,91232.51229830772,1.53744362023379,2.4703840388114644,2.7821437122676382,36648.39140054741,1.973140856387937
24B,1466.648513920759,59673.715060888695,1.886701232357004,2.7383577530669148,3.264681322974404,21652.60422382157,1.322325206732155
25A,15504.081725151456,540185.9441319072,4.067272190434371,4.289536348759459,5.963641336069719,142426.36919483487,12.02174921233135
25B,12317.827432310374,547045.3179685932,5.229450285178364,3.160957716564506,8.538226139897485,82665.81690451669,11.854837443511876
26A,5405.887235152162,178161.25217937597,3.633936170702977,3.831768408847432,5.530677196236948,46965.096916491246,3.96924822621072
26B,8300.811858049425,259979.5976057773,4.681443149001312,3.539742291806597,7.326518842696526,49144.07520084644,5.759494999583415
27A,5905.290108772318,523187.3546721904,5.266945873444416,2.3652986624522034,9.720460312913936,58738.706451180806,10.815644500127611
27B,6818.957908345996,593084.1370614351,5.279279338439223,2.3370964888495345,9.797089675861804,65638.45013022289,12.235746566320875
28A,14.730395153689727,138599.1130300743,7.855787897228644,1.9067595138923807,16.09572359965203,8410.205979478213,2.452301514645689
28B,26.28413454298389,135201.72267911048,7.8407348519263325,1.9247328379908188,15.988083613441807,8297.283363991026,2.400205012101313
29A,1118.6705745445015,7620.353453195608,2.46170967163281,3.603383896592149,3.8280418428793648,2788.616711792449,0.1892907497407391
29B,1428.6861812043096,14781.24125465044,3.507181292210481,3.575192084124626,5.469135340936344,3766.969278472581,0.3502996576470654
30A,26239.24234860887,1186404.1466382225,2.448058251313188,3.169683754621173,3.992728597523022,384031.5021095953,26.233744273996557
30B,19371.897860673645,1316678.9548130669,2.2140078034887094,2.9265937287178607,3.727034898273516,435114.13620796206,28.891416750039248
31A,19934.21772211437,607565.6096875264,4.896509134558203,3.4429172609948218,7.740904606985774,106800.4810823642,13.42945188952665
31B,10279.658335737256,451873.7315534816,5.297099856065956,2.715223062290529,9.198878630438465,57906.11893752904,9.631687180071896
32A,-3201.233584418153,487616.2599697468,2.2645525625202927,2.1682510096748224,4.353381348869999,116720.01629723595,10.371691737585436
32B,-2029.8037196126345,365795.6773963404,1.898061295037248,2.202267463949295,3.621794970540479,106105.62484066724,7.823947127004387
33A,4938.863404301041,807909.8998238014,4.503086020977731,2.353898123544578,8.32915306775105,105579.6840394035,16.900535009019038
33B,2751.1904697159043,824081.045106507,4.788441371708584,2.1576224871127128,9.227068981783578,92830.61314222116,16.854621540237243
34A,5373.680858352824,316023.5651514174,3.0592119812356686,2.7714003769652864,5.266913190099283,71572.99273167644,6.910060224292801
34B,4225.544886788936,341555.5278024248,3.2001563616855058,2.7334106242971434,5.541667975959252,72934.83528339518,7.421354239772051
35A,8679.280782539361,471592.8634549161,2.768649475185108,2.9305248869071243,4.658174104410926,124791.40418723693,10.362680825375207
35B,6681.725651828068,311172.8795098957,2.6803874544112904,2.852304095572213,4.559841653262109,82782.77802676985,6.856703624204378
36A,3196.1709210492454,89300.49268940146,2.817876303838282,4.434204564165425,4.0888489272533874,35130.76955562225,2.004470429722499
36B,2130.8738476495523,97316.143530134,3.784059843799656,3.3619757097615786,6.03515275491888,21615.310289824796,2.142772745986971
37A,3356.2487791714016,170051.14661297528,2.1859655302453445,2.835986689394061,3.7275563553506617,55154.43652220681,3.748417379026861
37B,2420.545930037952,157921.1356793148,2.31474226470828,2.681782452358182,4.041013732159227,45740.52767972375,3.460015705401388
38A,8930.933034811287,327838.51243261434,3.2762104898378723,3.5413904175534627,5.126450143505435,88593.52673119119,7.280255440687555
38B,8512.610944987873,355967.010550892,3.4891811680948237,3.63053358466065,5.411312494926199,92596.9535956999,7.877381437463724
39A,5969.167332957924,198314.217849988,4.862026889847385,3.1039346779974544,7.994842102945999,31651.11957781877,4.344299469354487
39B,5136.482745203521,245630.58587183696,6.007500632524974,2.6892104119628324,10.47535529038356,27488.649998919853,5.137282094076863
40A,4811.323789301012,574188.5393068863,2.306053032371305,2.640701337147576,4.05259892147382,164378.31461787148,12.489558897770678
40B,5674.635632218305,486464.1682428173,2.22490472725029,2.777488622635372,3.827002902643879,151820.96069840016,10.632341730396838
41A,1078.2251157896958,16378.542355133324,5.139490512560183,2.515285643315435,9.226096362849017,2003.9297836829217,0.3621004324815086
41B,1048.8451064622193,10027.45146661529,4.670468497164451,2.7102465568076544,8.1169951501976,1454.7183985637446,0.2339019154372475
42A,9176.657821697554,525726.9015573264,3.950296465076915,2.9341999168186974,6.642884957383796,97624.81401435926,11.444370853086529
42B,13291.759194972388,577125.1063833588,4.004295366497888,3.128725008283169,6.56399323441321,112733.05213427066,12.668431318469326
43A,956.852388820122,210.8314793893244,7.723173880965849,1.2445198734867826,20.1346653251768,8.493398248590896,0.0240780055378693
43B,880.364910560554,269231.7854215987,1603.242874368337,1.759957038014975,3425.154250314885,73.88717941390622,0.0210720967339331
44A,921.6434259426434,4091.8452970080334,1.7220820506447423,2.5219377181987888,3.087763715356655,1498.0962997226734,0.1084125790461325
44B,3629.830248891172,118961.31700642724,3.93450166400948,3.0136815301488054,6.545594856603859,22779.982986403367,2.62738484349149
45A,-84.18470280626065,159489.90105735374,7.299625893830975,1.968596500036994,14.715697083324404,10752.991508718787,2.9137814851632244
45B,557.9882514763385,113398.8917191583,6.559601082778556,2.0817546823615456,12.861593472522898,8997.066697803377,2.177866366631769
46A,11956.049949989025,956417.1549802932,3.494840269458224,2.6728710081434763,6.109886232252869,182868.13474555349,20.701494752374657
46B,23416.335321745435,957466.841628812,3.4758510064328174,2.9583616651401874,5.825699604993607,203729.47478727583,21.080554602820417
47A,1201.5536539276802,75552.0989938951,1.6887024155574324,2.262208763290741,3.181670211421636,25302.655289413597,1.655252266985853
47B,2402.072224430848,35750.37091336118,1.6644001918821942,2.7389135451560613,2.8797727580048376,14707.576882130154,0.8257583629446488
48A,3572.1717004310917,109215.31981531056,3.1426268864344045,3.0040018812650207,5.234920440598896,26099.4255796298,2.430615716472474
48B,3440.494102092416,91883.05522591303,2.6837265755400352,3.228762418670559,4.346113724263761,27635.87750797248,2.061421583252356
49A,2545.284089625231,152027.489465321,1.9475911613869663,2.8580887108870003,3.3104538003024238,55775.059468319545,3.344231242124122
49B,2025.148988997537,125273.8234986776,2.043784619321895,2.4973318049484594,3.680559208322955,38268.50207123923,2.746243712936276
50A,4848.582444475752,302972.99032489496,3.1606924942258496,2.9883017276405,5.276069576125451,71612.05274400208,6.631263589413825
50B,5535.517958096903,357954.7843086002,3.0402834980104063,2.917362589788205,5.124552014136902,85870.60197355006,7.830156775782253
REFA,1571.7414537798732,34842.868203929844,3.5754371005739074,2.939526950596457,6.008098655079076,7161.470558738963,0.7819466744865361
REFB,2221.776614222024,54858.62330419131,3.1395376184748707,3.026568275787944,5.214189390642486,13221.164158762538,1.2304498186422057
52A,4047.95240725202,201049.94058552265,4.687603317016683,2.5838689965908648,8.315963209256939,27705.347120539984,4.298770822352746
52B,4435.896190597319,210209.71591154396,4.40376009557883,2.6518928859819457,7.724980284265449,31646.458826728925,4.532648969986092
53A,2669.5095336769464,559404.7362893588,5.078215490707155,2.258920592117037,9.574358921714532,62209.39621626151,11.456332427201565
53B,3758.5767401132152,601250.769723585,5.437095379036396,2.248854451258252,10.27253092800605,62171.31462456376,12.201353448044248
54A,8181.137954443714,330354.3745467529,3.842629670419853,3.157177768885985,6.276847792876563,67856.36248023373,7.275664417736398
54B,8734.339442848268,377834.6506111222,4.291349787875348,3.0338375697786586,7.120340918200386,66779.04475573784,8.259491911285247
55A,8153.168133090853,212499.0070805255,3.0768970595284437,4.487533992662423,4.448205695656653,77480.37220873233,4.781166800624834
55B,13492.131667689611,307521.75505473604,3.6420580134249927,4.392501511143749,5.300365018754468,92721.59921728037,6.951478404554671
COMA,23286.321309939274,587797.4988215503,3.166396173649327,3.4827424842701267,4.984731113973176,161630.7000944673,13.211567172073044
