Cond.,k_prime,Yield,K,n,Plateau_Time,Translation_Rate,Rel. Yield
16A,1752.7068147413918,45996.74974497197,2.2481863724998923,2.2937102719315927,4.208491821720065,11732.036393427848,0.5170664879600712
16B,602.0707915123954,37587.37670781448,2.517929626202278,1.817288653543696,5.2890134837857605,6782.071319305449,0.4042317478597459
17A,4967.780641671867,106841.74091520754,2.1650167520249424,3.478167459566749,3.40993481718022,42911.15371591996,1.2224472653459646
17B,4317.533155027563,98402.31057847448,2.0112469147544965,3.397395676082161,3.1952402475969306,41555.26380466952,1.123149562334091
18A,2130.8985655110814,41383.85487918872,2.155065024801622,2.5967135175789786,3.814905442477636,12466.21495611347,0.4737472376935233
18B,1618.4519498609936,38470.28818292806,2.163841906058628,2.382651393996298,3.980172999655436,10590.108906506375,0.4351859272418062
19A,3146.7325109829744,51430.78027714254,3.099826872496671,2.841041653027879,5.282003166316924,11784.286270268436,0.5920576311444351
19B,2425.0288260441694,67587.7282240804,3.592527979220628,2.3207987475134466,6.688468963392339,10915.538857108226,0.7440181171473603
20A,4785.844718876534,134292.39237181257,1.9504756811403443,3.110229928826017,3.204708149976864,53535.68644909503,1.5198684361899917
20B,4034.7028206471937,140482.91013498238,1.9701466688992528,3.0228718123108496,3.273640029666783,53887.08311190108,1.5787775537430913
21A,1064.4278690387407,38440.082335663385,1.8108289493115053,2.439334840004024,3.29551970977186,12945.484460260388,0.4302674404811231
21B,374.0895700190042,77840.71257972009,2.105021012696646,2.226799883695977,3.995645336964882,20585.980932475377,0.8468063955632664
22A,4928.065495426633,156323.69703917572,2.5283067739122678,3.0919926344679114,4.163696681202492,47794.01424159387,1.7590010370300158
22B,4294.784817462117,162556.9500340784,2.3404159682046064,3.1023863754216388,3.849200294197223,53870.17456160727,1.8213809661181355
23A,1405.908916990384,11694.910473931692,2.225698034226466,2.384163684158939,4.092766179769187,3131.891704609476,0.1422267269490426
23B,1193.2737971550766,9791.842820693611,2.4515026250662117,1.9276073595940693,4.995073143060569,1924.822361208728,0.1174318203589523
24A,2585.07917045998,67946.52089938438,3.0164025135718338,2.650624191154109,5.292396616122042,14926.778769604807,0.7631308836395421
24B,489.3630132891053,63425.185943124976,2.755470243107269,2.0417282406043413,5.454624996720966,11749.08290423321,0.6809947213346748
25A,1086.0626535006884,62616.013880129445,1.842061922911428,2.41179252728446,3.369607847423836,20495.62401867442,0.6934328311586357
25B,-382.70853944641,65695.66440578201,1.7193348875853802,2.0133455697903835,3.427273071058162,19232.44794264211,0.7068365633663077
26A,1350.8288153198523,24146.033942574773,2.3755687977865168,3.1918869840692565,3.864073127446688,8110.837658123363,0.2784252650346699
26B,1664.1154136466764,42755.59341055534,2.135074155140143,3.3091100962278546,3.4254961072982004,16566.516610730447,0.4855023161517615
27A,3282.143960985023,108609.49240911636,1.68451378614703,3.445375428629309,2.6623542688703825,55535.3834945714,1.2239385812435315
27B,2821.501625406436,126621.11494559444,1.5810008121432706,3.5095036549413314,2.481983382665597,70268.34873852685,1.4160964333343522
28A,1138.4031761796464,68381.5120266211,4.872888353320101,1.97017308634357,9.819548509320564,6911.8869974999225,0.6957547969957106
28B,509.1322815591429,92256.1816021275,4.268903580030005,1.8400415026994037,8.90891150785922,9941.38189385473,0.93423908550016
29A,6969.067246208433,141191.87025908474,2.057755138778827,3.575383214327795,3.2088234385530674,61330.79604693169,1.6203450465316265
29B,2841.1108671277275,113060.8991231276,1.7131534929434844,2.987227022806714,2.860139296073944,49286.09352206078,1.2667870746650762
30A,1487.3274937078745,13047.78609471167,2.340105587158611,3.995344997887939,3.511521616760892,5569.236618326649,0.1589942530946856
30B,1687.288236430598,21829.64581515602,2.099503642694325,3.7489900177454176,3.2195405767787397,9745.056234686088,0.2572319138454709
REFA,435.9159928304583,92799.62833307395,2.57273629262483,2.257768103816525,4.851744741965472,20359.649908257816,1.0043337103296188
REFB,1421.8688433883342,87140.17581206626,2.349079542369973,2.4597759793671163,4.259074242760841,22811.62764332111,0.960812715894146
TOP5A,2463.134092822885,66177.05170232148,1.3753081460439491,2.6151871175356343,2.4270937997909297,31459.381227803457,0.7499697099228015
TOP5B,1938.0136078261528,72071.85840376689,1.2730930047395987,2.530634093423525,2.279238466897122,35815.82440834148,0.8086109175359361
TOP8A,2084.0592377859434,110280.96474793596,3.005149663158009,2.517410820014862,5.3926421131509485,23095.56303481967,1.2121821991181438
TOP8B,1823.5486506857471,113938.2182440566,2.751203936282951,2.638415509854072,4.836701028009127,27316.80103896702,1.2550799537826751
