Cond.,k_prime,Yield,K,n,Plateau_Time,Translation_Rate,Rel. Yield
26B,869.9247336866905,212.9014253182992,8.540443957782628,2.891638950886044,14.447435876788076,18.02113734346745,0.0098995016774156
27A,1088.6909555964098,9431.085464386522,2.2339457462897605,2.915993330711649,3.766147979238329,3077.6242396662456,0.0984916385504616
27B,1029.318829842416,8914.278510936074,2.1548099901833235,2.996488668502031,3.593033343292501,3099.059159227605,0.0931564334715144
28A,1095.0079867784132,6240.486892185028,2.091204713695639,3.055161565880153,3.4601697707650114,2279.2717973183408,0.0687553705007605
28B,1094.0771190697349,7096.650732921992,2.180455494195785,2.9852847023084284,3.641257870940426,2429.024913259208,0.0767308743405464
29A,1020.6276756339034,14499.323213629874,3.4968817449601715,3.5294426755693444,5.478430712543887,3658.583121291781,0.1451110834315792
29B,673.6841055527219,64356931.23723974,2411283.110835297,0.8067209430688046,8389268.761394119,5.382827510737138,0.0471609625557497
30A,3591.685320619639,126571.49017349372,2.4489254966174068,3.215194508016195,3.9722706569252457,41543.93025015948,1.21930212425774
30B,3238.3728833410605,115121.01406753706,2.498163492704372,3.462336719890561,3.941214065083903,39888.07331877053,1.1095258898910445
31A,821.0555732359512,223.5057133600116,10.567114454902702,1.9055742377251497,21.6578547112546,10.076230629962016,0.0091688982457686
31B,874.930817334748,217.5472334119408,7.230242878934646,2.220351852374492,13.742942991038472,16.701769593814873,0.0099685897520066
32A,873.5590716271564,12408.17278059165,2.5568401589753496,5.438955099624058,3.4970355134661704,6598.720532559701,0.1246830465070648
32B,844.3695551549806,3290.064107405191,2.927307515899406,5.506188368938251,3.9905866192490342,1547.1309917784358,0.0388113562122615
33A,2731.194248926455,170563.49333973616,3.038679669136485,2.544386392088496,5.427216000398863,35704.605181699466,1.6049758833285228
33B,3868.1732738196392,208510.52905215588,3.526383931990105,2.6041211575393115,6.234694120846494,38494.58047864922,1.9582752312742149
34A,1130.024495456037,34114.545223493995,5.647519754847364,2.062920126869953,11.122787247066064,3115.331376227431,0.2986448953204729
34B,1462.8040727799769,66106.05652760336,6.624673082933488,2.1155007840357145,12.88765642278901,5277.521345692125,0.5541798363994958
35A,7330.913890797086,209335.43646085836,3.996811843688478,2.6127735856426657,7.056251716818839,34211.39900466001,1.9855605433390893
35B,6048.579865680621,355613.0119121773,4.413517944863158,2.3756458160706004,8.129154269947398,47853.58156709738,3.252414855278563
36A,940.4254014859772,151887.72326048513,3.364394108724584,2.2848596129752825,6.309340126080601,25787.862046593724,1.397153812209316
36B,1508.8926148171574,302644.4682586897,4.025093418463769,2.265456584423665,7.578543478940436,42584.59568981423,2.74110337031062
37A,1785.822869539131,67974.41757085762,5.458687431735192,2.5369932549827268,9.761960545303133,7897.990178282978,0.6176164097399642
37B,3190.234475151247,166530.4209371777,8.5073364494637,3.869206719227428,12.904794154262875,18934.85192085353,1.4771267189778086
38A,785.8931644466697,281295.6878511965,403.3183266164296,2.471638140407275,729.6754255969228,430.96302904079,0.0083324665948567
38B,790.9446722278635,135.60381321810902,13.363417586866216,2.416585278959697,24.423170125472232,6.130508469550292,0.0082131233411609
39A,3334.0721848175926,314072.15707034105,3.668459696563795,2.412245861534461,6.70999020973482,51630.61092273856,2.9014957549945284
39B,1940.5949808274013,692217.2448513941,5.529102500085791,2.2224308387714657,10.504827641788932,69559.4335637333,5.979485982516676
40A,943.4272663171528,10466.996530338143,2.678722603385444,3.58807006444555,4.171849858579875,3505.05842483438,0.106970483988354
40B,802.6981294847016,4197.338875145004,2.83313495873226,3.2780987468138294,4.561658214162526,1214.1401227778665,0.0468138584516703
41A,760.5606895151781,19596.27088387144,5.151820024509628,1.9285839354164755,10.494413551191784,1833.9661052261515,0.1731631432395552
41B,169.45911869909054,78326.94255864085,6.829173138201676,1.8061394636874128,14.391350118997217,5178.8620365243605,0.610759237080187
42A,5716.020067859413,159100.37782053105,2.913585773313,3.6558938292884857,4.507497363398779,49908.78377764,1.544547378714864
42B,4176.739033065601,146639.48150667708,2.937428513842312,3.68370703888276,4.53225051398335,45973.62009481592,1.4133737620130653
43A,1607.54817684894,26917.75652802276,4.365503086974338,2.904016772270553,7.372030548288619,4476.552580074534,0.2624272827011261
43B,1234.4527521153186,47688.596351629225,5.713650326882148,2.3936966794137198,10.487563727039078,4994.706894982804,0.4257446004657449
44A,3849.0795108262337,65777.96235329815,5.395515068893382,5.41739190016238,7.387438551014607,16511.16695588386,0.6521219194282261
44B,1504.297261367709,72542.34262035639,6.981836201944333,5.5809169461025325,9.483875300311542,14496.644490427094,0.6892413923735834
